fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max,invasion_risk_score
F0834,Astyanax orthodus,,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,established,other,,,,24.0,28.0,4.0,4.0,2.8102500338603305,3.0411109825655047,2.93,,3439.0,15000.0,,6.889157634836467,7.862345858535575,2.6860927436484348,4.559939336348933,8.336924458642189,31.25927191645834,1.922588357877448,20.74265084293394,6.505264023904097,100.3598789374006,20.690971424222823,26.77836895320701,0.7
F0835,Barbodes rhombeus,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,established,other,,,,,,9.641145832879555,9.569031193936857,2.8,2.8,,,3439.0,15000.0,Central Catchment (Singapore),7.2,7.2,2.9782324829377487,4.908675574985104,7.673433764071349,33.68307843868335,3.2517755693420405,24.46446665411772,12.0,12.0,27.5,27.5,0.7
F0835,Barbodes rhombeus,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,established,other,,,,,,9.651908864853374,9.569954621545232,2.8,2.8,,,3439.0,15000.0,Kampar River,6.8,6.8,2.951982264678449,4.907070459121434,7.977743950043396,32.46099538166192,1.5596190921378614,21.194364890105028,15.0,15.0,26.1,26.1,0.7
F0836,Barbus balcanicus,Danube barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,,,17.5,,,9.655704785452205,9.58240215574781,3.1,3.1,,,3439.0,15000.0,"Upper Danube, Austria Germany",7.5,8.3,3.3146220074199,4.487758493978677,11.0,11.0,5.050380917924048,7.691247323765109,7.868094054445559,19.32625452985957,22.0,22.0,0.9
F0836,Barbus balcanicus,Danube barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,,,17.5,,,9.654739061696512,9.587412510449589,3.1,3.1,,,3439.0,15000.0,Danube at Belgrade,7.6,8.2,3.1337421837986708,4.522787000655812,9.0,9.0,5.194138121847342,7.60958750768224,6.896976251989907,37.21794020799365,19.616613829523683,21.665515019015047,0.9
F0836,Barbus balcanicus,Danube barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,,,17.5,,,9.638751516220896,9.5951298492396,3.1,3.1,,,3439.0,15000.0,Tisza River,7.7,8.1,2.6728840812843675,4.785089869821295,6.0,6.0,5.317607371008936,7.477230875177308,4.788813862000374,129.56411298943613,15.0,25.0,0.9
F0836,Barbus balcanicus,Danube barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,,,17.5,,,9.656582224339385,9.591586600191157,3.1,3.1,,,3439.0,15000.0,Sava River,7.2,8.2,2.78136477261244,4.787792121248561,9.0,9.0,3.337758048512679,4.598766681044951,4.852793462670034,142.73427670782445,15.0,25.0,0.9
F0836,Barbus balcanicus,Danube barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,,,17.5,,,9.654984114662795,9.576495868820013,3.1,3.1,,,3439.0,15000.0,Drava River,7.2,8.3,3.041008262857215,4.794145541371523,7.0,7.0,4.1277534854116205,6.766040223722641,8.76665337164495,28.45375468561059,24.0,24.0,0.9
F0836,Barbus balcanicus,Danube barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,,,17.5,,,9.646909053239693,9.573629398242163,3.1,3.1,,,3439.0,15000.0,Danube Delt,7.2,8.5,0.5,18.0,4.0,4.0,4.118049781880497,7.248003037564413,9.674677964216238,36.63967814208928,26.0,26.0,0.9
F0837,Botia dario,Bengal loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,other,,,,23.0,26.0,3.0,3.0,3.2,3.2,,,3439.0,15000.0,Dhir Beel,7.15,7.15,3.061474417344433,5.390221201725753,6.56,6.56,7.083844733962703,20.06484324149769,56.5,56.5,28.75,28.75,0.25
F0837,Botia dario,Bengal loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,other,,,,23.0,26.0,3.0,3.0,3.2,3.2,,,3439.0,15000.0,"Jia Bharali River, Dharikati",8.1,8.1,3.329821311356317,3.890910694568551,9.2,9.2,7.489182421789042,12.844957108317203,6.1310347868670325,8.540326336388716,21.23,21.23,0.25
F0837,Botia dario,Bengal loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,other,,,,23.0,26.0,3.0,3.0,3.2,3.2,,,3439.0,15000.0,"Jia Bharali River, Potasali",7.07,7.07,3.049934685791155,3.986192692923363,5.35,5.35,2.8993722650227234,6.349843154615269,7.442003959771894,-8.730903771937363,20.08,20.08,0.25
F0837,Botia dario,Bengal loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,other,,,,23.0,26.0,3.0,3.0,3.2,3.2,,,3439.0,15000.0,"Jia Bharali River, Kalabil",7.69,7.69,3.0687902954492814,4.11970301263209,5.08,5.08,5.947577993500406,11.07398535286197,7.478001325387424,4.986170123937853,22.82,22.82,0.25
F0837,Botia dario,Bengal loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,other,,,,23.0,26.0,3.0,3.0,3.2,3.2,,,3439.0,15000.0,"Jia Bharali River, Garami Loga",8.49,8.49,3.176468331611189,4.039541635940776,6.35,6.35,9.270911774778655,15.431647764001816,5.712318934358787,15.60966457177338,21.95,21.95,0.25
F0837,Botia dario,Bengal loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,other,,,,23.0,26.0,3.0,3.0,3.2,3.2,,,3439.0,15000.0,"Jia Bharali River, Bhalukpung",8.84,8.84,3.2450402197654133,4.073507513380818,7.16,7.16,10.981437027637307,18.068786974022466,5.713960586393536,23.22970371934511,23.43,23.43,0.25
F0838,Brachygobius sabanus,,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Brachygobius,established,other,,,,,,9.635911625651124,9.56465363066328,3.3,3.3,,,3439.0,15000.0,Sungei Buloh Wetland Reserve,6.2,6.2,0.18,0.2,6.921668216550367,34.447219644546514,-1.391416580832825,19.4410870296682,13.2857590895216,-14.775159123763558,28.0,28.0,0.7
F0839,Capoeta buhsei,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,reported,other,,,,,,9.684666799376314,9.587156334892123,2.6,2.6,,,3439.0,15000.0,Kordan River,8.0,8.2,3.122048191837953,4.381567776032644,8.734523486559128,30.29510823205944,6.05493183737833,23.49105520930992,7.163111833764212,-23.56244117710977,20.77333072841025,18.785690772463315,0.25
F0839,Capoeta buhsei,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,reported,other,,,,,,9.685741058828928,9.586597009062228,2.6,2.6,,,3439.0,15000.0,Taleghan River,7.9,8.0,3.1300283557022186,4.358122091290662,8.722581432924272,30.33548222248342,5.598256033382373,22.941031390739543,7.516095406777334,-29.628676130348936,20.850069484342303,18.769384367854048,0.25
F0839,Capoeta buhsei,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,reported,other,,,,,,9.682168797216583,9.584399377908367,2.6,2.6,,,3439.0,15000.0,Jajrood River,7.5,8.0,2.8995535624933955,4.631712477774071,8.101016197238053,30.83533268069508,4.046631277037793,21.642892651368363,7.065933536056912,41.35238182662221,19.870694381431697,22.682505113346707,0.25
F0839,Capoeta buhsei,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,reported,other,,,,,,9.680201472360888,9.584409295949802,2.6,2.6,,,3439.0,15000.0,Namak Lake Basin,7.5,8.2,2.8339547003269243,4.723555759136905,7.957566941951357,30.91992130482401,4.115400891947605,21.86838178509593,6.600409495363687,65.163881269104,19.54911184977199,23.677091704329133,0.25
F0840,Capoeta sevangi,Sevan khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,other,,,,,,9.540272600070768,9.585970393692108,2.8916181338685605,3.074172413346344,2.68,,3439.0,15000.0,,7.00810890593882,7.870229532281924,2.626050047549958,4.895416595403071,7.605530303818323,30.50310326861984,1.963423646398628,19.02165774086783,6.904698196136398,94.70077745002204,18.841523840176382,25.42507400884489,0.1
F0841,Carasobarbus apoensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Carasobarbus,failed,other,,,,,,9.661416164474169,9.583691388063103,3.0,3.0,,,3439.0,15000.0,,7.0427966035422,7.87229519840712,2.5952716382969045,4.90856249056776,7.575345348647637,30.1949506862526,1.987049213227128,18.935980432813288,6.834455035045369,98.96758215576232,18.880814228695648,25.671703643249028,0.1
F0842,Carasobarbus canis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Carasobarbus,established,predator,,,,,,9.518305671556416,9.60371830806654,2.893031938742455,3.0624299024048507,3.36,,5400.0,15000.0,Sea of Galilee (Lake Kinneret),7.6,8.4,2.345551616205773,5.0341786790381775,6.0,9.0,4.769235313530761,8.160845211828004,2.0957303592265104,237.25410356334675,10.0,28.0,0.7
F0842,Carasobarbus canis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Carasobarbus,established,predator,,,,,,9.534166104255622,9.5873195143487,2.885943376630325,3.068798559864465,3.36,,5400.0,15000.0,Jordan River (mainstem & tributaries),7.2,8.3,2.6612156910739846,4.978881159638017,5.0,8.0,3.790564145547986,7.700937722318411,6.29025864583382,111.69007503482892,18.55773513348661,25.69104442712501,0.7
F0843,Chaca bankanensis,Angler catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Chacidae,Chaca,reported,predator,,,,24.0,28.0,4.0,4.0,2.80356652521668,3.04596920872239,4.04,,3439.0,15000.0,Ganges River,6.5,8.0,0.0,0.5,4.5,8.2,1.0,7.0,5.755279246805412,165.84195020215145,20.0,30.0,0.25
F0843,Chaca bankanensis,Angler catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Chacidae,Chaca,reported,predator,,,,24.0,28.0,4.0,4.0,2.587567110025353,3.036047583682328,4.04,,3439.0,15000.0,Brahmaputra,7.1,7.8,0.0,0.5,0.66,2.9,21.0,138.0,10.806468684440874,73.63626422136417,24.0,30.0,0.25
F0843,Chaca bankanensis,Angler catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Chacidae,Chaca,reported,predator,,,,24.0,28.0,4.0,4.0,2.767424043787176,3.048302510959786,4.04,,3439.0,15000.0,Jaldhaka / Raidak system,6.5,7.8,2.385764485422808,4.805585729388987,4.0,8.0,3.0,5.0,5.512467461084411,153.49333438163433,18.0,28.0,0.25
F0843,Chaca bankanensis,Angler catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Chacidae,Chaca,reported,predator,,,,24.0,28.0,4.0,4.0,2.731569603679642,3.0540716211133656,4.04,,3439.0,15000.0,Dharla River,6.0,7.5,2.3771970016277577,4.967801398291236,1.8,8.0,-0.6780403122728913,5.918787205301932,7.934493171748075,131.79825087550307,22.0,30.0,0.25
F0843,Chaca bankanensis,Angler catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Chacidae,Chaca,reported,predator,,,,24.0,28.0,4.0,4.0,2.5625242993200845,3.1033060333496576,4.04,,3439.0,15000.0,Borneo Swamp Streams,3.0,4.5,0.0,1.0,1.0,4.0,0.5,10.0,13.64936170135448,93.21463231664715,24.0,32.0,0.25
F0844,Channa asiatica,Small snakehead,Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,established,predator,,,18.0,22.0,28.0,6.0,6.0,2.8697699181838425,3.047319748417392,3.74,,3439.0,15000.0,Yangtze River basin,7.3,8.0,2.374951211699831,4.7611706146054456,5.5,9.4,3.626689969204296,8.319615140385633,2.3972142001335683,222.2601669245949,11.0,28.0,0.7
F0844,Channa asiatica,Small snakehead,Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,established,predator,,,18.0,22.0,28.0,6.0,6.0,2.8621191716475285,3.052224789717286,3.74,,3439.0,15000.0,Dongting Lake,7.0,8.2,2.3149571739000434,4.892482698715523,5.0,9.0,1.0,4.0,3.6733349983328942,191.4225323118862,15.0,28.0,0.7
F0844,Channa asiatica,Small snakehead,Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,established,predator,,,18.0,22.0,28.0,6.0,6.0,2.9411482544447223,3.029190587842582,3.74,,3439.0,15000.0,Red River,7.9,7.9,2.5729304845523497,4.679587457524997,7.823251626504489,29.238034158225,5.8962359100805095,24.77029926731296,5.228434035294318,153.08546488872173,18.0,30.0,0.7
F0844,Channa asiatica,Small snakehead,Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,established,predator,,,18.0,22.0,28.0,6.0,6.0,2.767431939240113,3.101230607957274,3.74,,3439.0,15000.0,Lake Menghuan / Lengshuikeng ponds,3.0,4.0,1.6672020297322432,5.594737163500522,4.738261681459668,34.26526919764002,-14.644645564910387,2.9969454338142616,11.215497120905486,335.7088091164859,16.614175781561567,45.524291180711245,0.7
F0845,Channa panaw,,Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,failed,other,,,,,,9.536656882983316,9.600936367250366,3.7,3.7,,,3439.0,15000.0,"Ayeyarwady River, Mandalay",8.14,8.7,2.8442660489868747,5.763089964560055,8.7,10.0,10.162874471696451,22.51271183349074,54.0,78.0,21.3,24.4,0.1
F0845,Channa panaw,,Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,failed,other,,,,,,9.536709464451484,9.593549328531378,3.7,3.7,,,3439.0,15000.0,"Sittaung River, Bagon",6.848059481126381,7.5262911463138416,2.263292079862994,6.437330870166806,11.559773574494413,7.499558943679716,1.98,1.98,69.0,69.0,23.318374204105808,27.441376680580067,0.1
F0846,Coregonus candidus,,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,,,32.0,,,9.620305124832708,9.590721554303318,3.4,3.4,,,3439.0,15000.0,"Lake Neuchatel, Switzerland",7.6,7.8,2.756682397330972,4.743015672769191,7.0,9.0,4.812158753026562,8.758239722354446,6.56503930433114,87.94810922414337,18.0,25.0,0.9
F0847,Coregonus fera,,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,failed,other,,,55.0,,,9.656331467911444,9.608899038282052,3.4,3.4,,,3439.0,15000.0,Lake Geneva (Léman),7.58,8.86,2.656308931035872,4.6741512778333325,12.2,14.25,3.899799644429269,5.553496576812298,0.2872826340517029,211.7186587526174,7.0,21.9,0.1
F0848,Coregonus ladogae,,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,,,9.649742978325682,9.585587872849088,3.4,3.4,,,3439.0,15000.0,Lake Ladoga (Russia),7.4,7.4,3.0893580398196017,4.340938442000203,9.0,15.0,3.22845233650234,8.404870634682354,1.8,3.9,20.0,20.0,0.7
F0849,Coregonus maraenoides,Peipsi whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,,,9.673799484644247,9.629404185576684,3.4,3.4,,,3439.0,15000.0,Lake Peipsi sensu stricto (Peipus / Chudskoye,8.1,9.2,1.9199367104894147,5.039104930621397,7.0,14.0,1.0,4.0,0.5,3.0,4.0,26.0,0.7
F0849,Coregonus maraenoides,Peipsi whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,,,9.610605753256571,9.58225697731126,3.4,3.4,,,3439.0,15000.0,Lake Pihkva / Teploe (southern basin of the Peipsi complex),8.1,9.2,2.686964959146977,5.047506391576943,6.0,12.0,2.0,6.0,6.788674583570851,72.22382609450062,24.0,26.0,0.7
F0849,Coregonus maraenoides,Peipsi whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,,,9.633175707025478,9.582291661127393,3.4,3.4,,,3439.0,15000.0,Lake Võrtsjärv,7.5,9.0,2.7621319908594755,4.971035713015727,8.0,8.0,1.0,5.0,6.401367635085684,87.55430711844565,22.0,25.0,0.7
F0849,Coregonus maraenoides,Peipsi whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,,,9.633937203532431,9.580441822473771,3.4,3.4,,,3439.0,15000.0,Lake Burtnieks,7.2,8.5,2.596639852350466,5.071982298581793,6.0,10.0,2.0,8.0,7.243428112862338,88.5479946508458,22.0,26.0,0.7
F0850,Coregonus migratorius,,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,4.0,16.0,12.0,12.0,3.4,3.4,,,3439.0,15000.0,Lake Baikal (Russia),7.6,8.5,2.649522208325722,5.117976124226192,10.8,14.0,2.0,4.0,30.0,40.0,8.0,16.0,0.7
F0850,Coregonus migratorius,,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,4.0,16.0,12.0,12.0,3.4,3.4,,,3439.0,15000.0,"Barguzin River, Russia",6.8,8.5,2.19848564135191,6.92535507914127,7.0,18.0,5.99606595396865,27.39501158282321,100.0,250.0,10.0,20.0,0.7
F0850,Coregonus migratorius,,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,4.0,16.0,12.0,12.0,3.4,3.4,,,3439.0,15000.0,"Kichera River, Baikal tributary",7.1,8.7,2.312397765704873,5.424551785775407,7.1,18.6,2.5697855972991483,11.28967861646365,5.168153746364402,184.6955697224429,16.64558749136608,28.241388808241915,0.7
F0850,Coregonus migratorius,,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,established,other,,,,4.0,16.0,12.0,12.0,3.4,3.4,,,3439.0,15000.0,Kichera River,7.0,8.2,2.46733820753423,5.244965014912358,7.0,14.0,2.20916312948383,7.764979711395297,6.255456000277151,142.93502304579067,17.18857853055731,26.73720028675508,0.7
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.65154495471149,9.582665863655183,2.9,2.9,,,3439.0,15000.0,Wadi Hadiyah,7.5,8.0,0.5,1.5,5.0,6.5,5.216678716364871,9.067739142279285,5.0,10.0,22.0,28.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.636712345125009,9.57995587076125,2.9,2.9,,,3439.0,15000.0,Baish Dam,7.8,8.2,0.3,0.8,6.0,7.0,6.643076930681712,10.774344648055315,3.0,8.0,24.0,30.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.645928377065214,9.581000376483209,2.9,2.9,,,3439.0,15000.0,Wadi Damad,7.6,8.1,0.4,1.0,5.5,6.5,5.74468017981236,9.478966791626384,4.0,9.0,23.0,29.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.650420365805386,9.582916000912286,2.9,2.9,,,3439.0,15000.0,Wadi Juva,7.7,8.0,0.3,0.9,6.0,6.8,5.800608523628494,8.938923959924395,2.0,7.0,22.0,27.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.659805347528083,9.584024821537149,2.9,2.9,,,3439.0,15000.0,Wadi Sulaym,7.5,7.9,0.2,0.7,5.8,6.2,4.922186226513265,7.395389291444802,3.0,6.0,21.0,26.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.64255851664084,9.582052745320365,2.9,2.9,,,3439.0,15000.0,Wadi Hesua,7.8,8.2,0.3,0.8,6.1,6.9,6.524572719305912,10.370607411266446,4.0,8.0,23.0,28.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.65296899206536,9.582586255453284,2.9,2.9,,,3439.0,15000.0,Wadi North Jizan,7.6,8.0,0.4,1.0,5.7,6.5,5.464430984689795,8.586593612159561,3.0,7.0,22.0,27.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.654575455445078,9.582786862889394,2.9,2.9,,,3439.0,15000.0,Ain Al Hammah Khaibar,7.7,8.1,0.3,0.9,6.0,6.8,5.774470986441184,8.807664629393575,2.0,6.0,22.0,26.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.662178364992316,9.583766133502262,2.9,2.9,,,3439.0,15000.0,Al-Bint Dam,7.5,7.9,0.4,1.1,5.8,6.3,4.844834348154297,7.266680308151326,3.0,7.0,21.0,25.0,0.1
F0851,Cyprinion acinaces,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinion,failed,other,,,,,,9.651493532697453,9.582802180761892,2.9,2.9,,,3439.0,15000.0,Qusaibaa Dam,7.6,8.0,0.3,0.8,5.9,6.4,5.5362866027976985,8.613100235465854,4.0,8.0,22.0,27.0,0.1
F0852,Eleotris oxycephala,,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,other,,,17.7,,,9.619458609997409,9.568837443954315,3.7,3.7,,,3439.0,15000.0,Nkoro River,6.1,8.5,5.0,17.0,3.2,7.3,-0.4196408358686447,4.096645866721429,8.778607493016143,186.4228653425409,24.0,33.7,0.25
F0852,Eleotris oxycephala,,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,other,,,17.7,,,9.619903536139166,9.566838388181514,3.7,3.7,,,3439.0,15000.0,Tubalan Cove,6.5,7.5,0.5,1.5,4.5,7.0,1.0,2.0,5.0,10.0,28.0,30.0,0.25
F0852,Eleotris oxycephala,,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,other,,,17.7,,,9.6658923436618,9.583292304060452,3.7,3.7,,,3439.0,15000.0,Dan Buran Reservoir,6.0,8.0,2.2562550181656365,5.422702239905411,6.2,7.6,-1.3121493686218957,-0.0945218399254361,4.1,18.6,19.1,30.3,0.25
F0852,Eleotris oxycephala,,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,other,,,17.7,,,9.6469541211334,9.590510664096294,3.7,3.7,,,3439.0,15000.0,Narta Lagoon,7.0,8.0,0.2,1.0,6.0,8.0,2.1760621590731937,4.748860364168797,4.0,12.0,18.0,24.0,0.25
F0852,Eleotris oxycephala,,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,other,,,17.7,,,9.628292497796972,9.575013414438908,3.7,3.7,,,3439.0,15000.0,Lake Victoria,7.23,9.34,2.6364610314097234,5.382318147787434,6.1,6.9,4.541023032005757,8.252503756923062,5.3,10.6,26.4,28.8,0.25
F0853,Gastromyzon borneensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Gastromyzontidae,Gastromyzon,reported,other,,,,,,9.555060165034982,9.57118110363846,2.9254695399837685,3.075754909945865,2.5,,3439.0,15000.0,Kinabalu Park Streams,6.5,7.5,2.91663901991625,4.866004403745535,6.0,8.0,0.9062295340572036,2.758829812745149,0.9,0.9,25.0,27.0,0.25
F0853,Gastromyzon borneensis,,Animalia,Chordata,Actinopterygii,Cypriniformes,Gastromyzontidae,Gastromyzon,reported,other,,,,,,9.518933694554258,9.575294110315191,2.9610363622815816,3.071589457350458,2.5,,3439.0,15000.0,Malinau River,6.9,7.1,3.025544022456488,4.752056670893164,6.3,8.3,2.9192504190477884,7.0169593380487205,10.963217297479952,18.367785772064337,25.0,27.0,0.25
F0854,Geophagus altifrons,,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,established,other,,,,,,9.65653260212262,9.56497899707298,2.2,2.2,,,3439.0,15000.0,Rio Xingu,7.6,7.6,3.190724713562976,4.751575201930235,6.983381454366846,37.68911139303022,5.451977694439005,30.84986522871224,11.73468088999985,2.645117676643593,29.8,29.8,0.7
F0854,Geophagus altifrons,,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,established,other,,,,,,9.687604477956691,9.568804338858026,2.2,2.2,,,3439.0,15000.0,Rio Madeira,5.0,7.0,1.8698141427230768,5.859657968413159,4.840292050458687,34.694158369047194,-5.752720782564463,13.4812282530107,6.594229984176241,374.2390344117241,15.433296907639336,43.01504111049141,0.7
F0854,Geophagus altifrons,,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,established,other,,,,,,9.687604477956691,9.568804338858026,2.2,2.2,,,3439.0,15000.0,Rio Tapajós,5.0,7.0,1.8698141427230768,5.859657968413159,4.840292050458687,34.694158369047194,-5.752720782564463,13.4812282530107,6.594229984176241,374.2390344117241,15.433296907639336,43.01504111049141,0.7
F0854,Geophagus altifrons,,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,established,other,,,,,,9.687604477956691,9.568804338858026,2.2,2.2,,,3439.0,15000.0,Rio Purus,5.0,7.0,1.8698141427230768,5.859657968413159,4.840292050458687,34.694158369047194,-5.752720782564463,13.4812282530107,6.594229984176241,374.2390344117241,15.433296907639336,43.01504111049141,0.7
F0854,Geophagus altifrons,,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,established,other,,,,,,9.687604477956691,9.568804338858026,2.2,2.2,,,3439.0,15000.0,Rio Trombetas,5.0,7.0,1.8698141427230768,5.859657968413159,4.840292050458687,34.694158369047194,-5.752720782564463,13.4812282530107,6.594229984176241,374.2390344117241,15.433296907639336,43.01504111049141,0.7
F0854,Geophagus altifrons,,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,established,other,,,,,,9.687604477956691,9.568804338858026,2.2,2.2,,,3439.0,15000.0,Rio Negro,5.0,7.0,1.8698141427230768,5.859657968413159,4.840292050458687,34.694158369047194,-5.752720782564463,13.4812282530107,6.594229984176241,374.2390344117241,15.433296907639336,43.01504111049141,0.7
F0854,Geophagus altifrons,,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,established,other,,,,,,9.744442003478529,9.555773457921156,2.2,2.2,,,3439.0,15000.0,Rio Parú,5.0,7.0,2.776301009092484,5.131170405790847,6.610516880340802,38.18762535467625,-5.617408525929552,15.15745823120489,11.638837925517848,69.62580518228714,25.6,28.9,0.7
F0855,Gobio lozanoi,,Animalia,Chordata,Actinopterygii,Cypriniformes,Gobionidae,Gobio,established,predator,,,12.0,,,9.54609788542631,9.59622738560238,2.9116209187512365,3.072292691502692,3.17,,3439.0,15000.0,Rio Ebro,7.5,8.5,2.811766536298625,4.71350960808992,7.0,9.0,4.599284083172801,7.397385329504567,4.456086604880583,105.13147011392864,15.0,22.0,0.7
F0855,Gobio lozanoi,,Animalia,Chordata,Actinopterygii,Cypriniformes,Gobionidae,Gobio,established,predator,,,12.0,,,9.54609788542631,9.59622738560238,2.9116209187512365,3.072292691502692,3.17,,3439.0,15000.0,Rio Bidasoa,7.5,8.5,2.811766536298625,4.71350960808992,7.0,9.0,4.599284083172801,7.397385329504567,4.456086604880583,105.13147011392864,15.0,22.0,0.7
